ref,citation_0,citation_1,citation_2,citation_3,citation_4,citation_5,citation_6,citation_7,citation_8,citation_9,citation_10,citation_11,citation_12,citation_13,citation_14,citation_15,citation_16,citation_17,citation_18,citation_19,citation_20,citation_21,citation_22,citation_23,citation_24,citation_25,citation_26,citation_27,citation_28,citation_29,citation_30,citation_31,citation_32,citation_33,citation_34,citation_35,citation_36
reference_297,3.4487581181721008,3.646003653558638,3.742353181552811,3.098202604826785,3.778586320745581,3.647066462018273,3.172076009929715,3.6056371593301018,3.681695054085916,3.6836754177177182,3.7994946351013983,3.7894292167191996,3.789341606742636,3.810493124889992,3.84868962912588,3.2527460663971515,3.488997448480615,3.4530423515304745,3.9986007530618464,3.2535843278860344,3.4193236910752036,3.8937701099771083,3.3392203775730893,3.913084559355265,4.026179639749042,2.9963661113561506,3.4151861557241125,3.7722744663224526,3.7171434072817418,3.1425152693580927,3.925014360614137,3.8817199648333767,3.4332768402847953,3.9415527062517377,3.639791255791944,3.712622024449769,3.3338328384064537
reference_298,3.365276883581367,3.413279636288412,3.686096706005774,3.4628404771522843,3.514581937726736,3.9567690040693284,3.5844621410615454,3.5691978238164186,3.4855525480704683,3.6283637802390962,3.5962843486509577,3.5238412737658393,3.6393076630192165,3.6173722803127766,3.4907418081504407,3.403380032999933,3.8491379995318753,3.729596276294518,3.7622209077878,3.5951624344760216,3.5713575937210664,3.8655156586860175,3.567269422725141,3.681332485916853,3.9964923455885053,2.86780779377819,3.1545263211675354,3.5145596908307075,3.40131369901739,3.483368862482,3.714298358565271,3.797504163908243,3.627115096952982,3.673280900288176,3.542677575611952,3.482455554715275,3.724055795330918
reference_299,3.359252970624431,3.4444773890010945,3.742228185708846,3.491118975179755,3.6185860688021667,4.013321086072328,3.637203011869779,3.5314419577906944,3.562667937647616,3.720464251357848,3.6740965505213516,3.605676779097444,3.573516362204314,3.657317848947371,3.688801431942909,3.1016220958863068,3.9648696951356137,3.8364363770771215,3.713858281177943,3.596564670332735,3.586181715246042,3.8842146611398554,3.5155890928269096,3.723788670306169,4.017473566313961,3.0618652245756355,3.3484546657233993,3.5880274016703186,3.481512734978301,3.5372205581003353,3.869762364965378,3.7822178169451237,3.46066662551408,3.761927837565461,3.5695611789308397,3.5383870805329307,3.7803065802695763
reference_300,3.0140640571816015,3.400932695658141,3.2743838467309496,3.3736461071360244,3.5909327418115478,3.562645410612222,3.463777320395072,3.351328387445676,3.2989950989024526,3.590873172239708,3.5619274241738776,3.085571143992526,3.214163799192106,3.6423680026672214,3.161512306229211,2.5969852530563777,3.691186184733956,3.7116762299388713,3.682055910686761,3.4454847253877814,3.1269278398021427,3.750329080273143,3.199309596609638,3.252566792877407,3.809074813141678,2.9512014085320923,3.0886963373861414,3.5603045471402406,3.5541772409694876,3.0830440733673448,3.776526578419448,3.371199047437399,3.267338217121014,3.686291618500673,3.518025263690653,3.5557010481773634,3.620601045843008
reference_301,3.555272692611433,3.4965224320463757,3.5427864044511232,3.5103544999991403,3.44478013192749,3.890519115646481,3.476842440934396,3.586072437556362,3.5728114552264127,3.6415383358625393,3.556693408192623,3.6740685467060614,3.6540513222447712,3.546472596900702,3.610783609954119,3.8901159083942414,3.8582070213343624,3.8993222195107933,3.69775077521782,3.550762551642681,3.5145399597520255,3.804849330959374,3.5832387910676,3.6582024602843046,3.7886523749244687,3.419773613914269,3.154689679512229,3.673051270541668,3.5904839075518633,3.412018396507532,3.7664924223572016,3.7540843265910153,3.5740319641583556,3.7348858958894255,3.5481976782262157,3.4143608196063324,3.683577266152893
reference_302,3.694358605394276,3.7857404133368995,3.819785586377381,3.3997269103409162,3.8194997107138637,3.509018484966159,3.782314843349052,3.798108079507852,3.8176185714965416,3.85903333881116,3.7714504134756788,3.7500201797252712,3.769021668775413,3.9643297037627696,3.7642616964673143,3.8469967909259797,3.644140860093252,3.9757737579673647,3.928281998542523,3.4566201661081553,3.8741263012608607,4.042692193188594,3.896978511775255,3.8793638371823076,3.5236693143977167,3.272858771157414,3.5750335493959815,3.7083289424073103,3.6967265557173588,3.652224647155628,4.018382587997258,3.398349023177028,3.8789983758489974,3.9144823000077724,3.7399330007973886,3.845742946937411,3.8041715286599826
reference_303,3.174299056724011,2.924224743039106,3.345735877076291,3.3655356216114285,3.4070437707391092,3.225984494732137,3.0556762361930914,3.286224594940144,3.4020235924481157,3.487985106846795,3.379028906100163,3.084484004231638,3.499565855756945,3.44509003201422,3.257236949387746,3.5107215990026015,3.7316833754026013,3.543735338656197,3.6064480739508076,3.1942762484166383,3.3618355964733286,3.66031118180633,3.4304534979210333,3.3723292227993986,3.7498787537533675,3.173880532021938,3.0691743844324986,3.3797539555865566,3.35967896810396,3.0638625518108413,3.6160077909078057,3.223453074790184,3.4247193297289615,3.482370830237454,3.3591332386441186,3.269553844264055,3.6375960062327812
reference_304,3.5369803403024105,3.4837467881748094,3.578735673046684,3.5824065965362606,3.539960515395045,3.798454054233909,3.5521881526644,3.4695252074218748,3.64624497589973,3.67456955171757,3.6168174539589977,3.591580565053631,3.679792571840819,3.660870378476381,3.470309580853143,3.7698130658697493,3.8725998812012494,3.8222008352440477,3.714554029331064,3.6158287890467773,3.644234937747379,3.8293121009210442,3.651615530175507,3.5762501838314535,3.8423045601242776,3.449635484298391,3.269970211282207,3.610366629292846,3.2504771708815388,3.4699433501693724,3.7720840704229475,3.6059425604122874,3.598923005827534,3.7529148783110977,3.556973585204196,3.565023388262916,3.7562326673983044
reference_305,3.8430231211353654,3.818486698780915,3.8575875375615354,3.8463212872356953,3.9362383550657034,3.9344428351142406,3.8695913817965986,3.8418913291561596,3.8124790982029033,3.9256863701148736,3.923682667243654,3.3262447476060086,3.999713056364635,3.9486377811335327,3.8149537300909504,3.8308336544780732,4.16699458834892,4.021055204210401,3.935011401422381,3.917693973338691,3.8996118163400912,4.076022435366918,3.9488579034581783,3.710484191677475,4.011462488204979,3.7831741911185692,3.5956170569944863,3.9713613933482765,3.843480081106778,3.729538594220021,3.759370935889721,3.9869996615929897,3.8795874698949513,3.8356924896956444,3.8716227432736354,3.8568122236526072,4.039606723919245
reference_306,3.401985073173036,3.3391076074083283,3.5065550113022024,3.180677221231241,3.469523185682486,3.7470240533366113,3.2507285262518426,3.0883378554764063,3.412119053166147,3.437561349018822,3.4587104224939065,3.5157308831637435,3.5002719466234664,3.546160728207289,3.1545333192371596,3.429390737902994,3.649468364207122,3.5852072443510297,3.6934421006308393,3.3365797586566543,3.4863077647431817,3.7196349907072372,3.4673576728129927,3.6296962411242304,3.7948748372269745,3.1567304638524534,2.8815774432160626,3.234783775722371,3.4099416009346717,3.2067119492608342,3.6254784538889284,3.33858351689168,3.422573781857287,3.65411006971126,3.359819517574971,3.389466891092937,3.555970559565563
reference_307,3.832545591026949,3.715080899705989,3.8738419420206123,3.7806443922181705,3.7655012926858755,4.206037282849201,3.74488263254286,3.612757989267345,3.54291358474322,3.300717173201846,3.8584286381813593,3.4985500534577905,3.535876953685215,3.8408378821117344,3.5512754003103177,4.036332812817813,3.9164570186269985,3.4749514363954797,4.027362275409562,3.8398946903791797,3.8375221471219017,4.011126733278815,3.8553834054125193,3.9254454467266364,4.0324294403804,3.7275183079362613,3.0930323595925064,3.8282467775134053,3.8016201239477163,3.751494360701154,3.305599144535531,3.9206140678503387,3.7267296360562745,3.9792306869145944,3.5877176177198606,3.825219383997131,3.578979947989854
reference_308,3.7848942819666234,3.5118429094813015,3.83615471744774,3.6267650399918,3.7372634573698043,4.003672587119222,3.6808218471680885,3.596868299466014,3.786559139042931,3.6644916231199414,3.7170727735353735,3.6566281615001204,3.718026367043847,3.70209913015604,3.617757364242556,3.8964744424721602,3.946412331612562,3.7335589900756245,3.78536561049366,3.672125432836827,3.6264354677561483,3.935667840384163,3.642379499146342,3.7438972394814494,4.022189966257095,3.52537743628005,3.322875737595666,3.525120917138457,3.5528254955287943,3.5987416376630867,3.8454213022198678,3.838188521880269,3.7505904284757023,3.7511564484957334,3.654960277220126,3.6041100930744943,3.790135086637231
reference_309,3.616294485262321,2.79754709166328,3.6675697523996513,3.4602137958501995,3.5092212405371663,3.9863733419442537,3.5551240385923393,3.493258637665749,3.5867423643564864,3.6566760762493646,3.590771422356386,3.518120027311579,3.6695744502671284,3.5235688593130114,3.6252283810695842,3.8958643535745145,3.905460816820536,3.706714055291844,3.667007048488617,3.4113545213988816,3.5594951830139077,3.8491649621978756,3.588076001571286,3.672045821182251,3.948699339697361,3.381408451291868,3.219511260036075,3.42836521091491,3.342081019872179,3.4397720636893014,3.7721875841021064,3.756969501310945,3.6203377003451935,3.6868222342217445,3.5037983946718336,3.485300010537169,3.7585798501709355
reference_310,3.279828235277161,3.197455141768425,3.580559963576849,3.2652757804210037,3.529272698401615,3.934258624000243,3.4432631273940766,3.3487060381520357,3.471902037419001,3.571610568929119,3.5689831264482055,3.567775058971976,3.1513364473869308,3.590874981096991,3.2956900217925984,3.3861809941504255,3.7349190116195667,3.733202513675257,3.713509883550295,3.5235422218425074,3.5239069036847823,3.738847105953377,3.5694373707117357,3.72265261747633,3.878196631023576,2.9306397205319006,2.9530050301694084,3.50238040588847,3.441266658172046,3.4030089764322633,3.740071575587233,3.6783132971996255,3.54607190068213,3.711311610679672,3.327051754830761,3.4767519063674235,3.4252825928296406
reference_311,2.779914103171723,3.3739193268574748,2.7696768919155756,3.4165596724816645,3.028022815090488,3.2371824787517403,3.433827808851208,3.2377504639219903,3.159506060052415,3.120519663369538,3.4760179467049968,3.130824289295973,3.2224699073704217,3.5723451959289525,2.343374236488952,2.6344991818518815,3.084599298973718,3.530484190788585,3.6009142076698732,3.1244780798930334,3.4315572102797156,3.361427338269875,3.4561615772559113,2.8622535943987355,3.3585894564207694,3.216280575097242,3.0989526976338313,3.0780457919610913,3.5012169882914925,2.999751231342347,3.721059608657942,3.069749796301902,3.2561040283002725,3.4920312737170867,3.11853867473572,3.417126428828737,3.2807601821241166
reference_312,2.8971966112391425,3.5745310450410726,3.3184472623268193,3.5169260096880515,3.6546809336598334,3.2487318835839125,3.615626326477767,3.476254158444718,3.3368546565148067,3.6824650500298275,3.5886042241252323,3.323165565247405,3.412264316885607,3.7540945456883574,3.1480900411010864,3.028851369295205,3.8086747676545127,3.7947984198546565,3.7157102114555665,3.595423048076509,3.6057534261904522,3.8587501767389925,3.586330439143196,2.98987755745221,3.8331778103712884,3.0465334234102754,3.360871258997667,3.6405395287219493,3.598456289460821,3.1486571226451607,3.847322166449297,3.5340820125689487,3.519436347006841,3.719067751721328,3.426025113551789,3.6740770194696033,3.7620551562607285
reference_313,3.4429501381219096,3.2068282469992435,3.532585052415957,3.346183549878709,3.215588601629896,3.8447191927904174,3.367452446813648,3.3914745116615825,3.5672671654941652,3.3591976327660005,3.4202984005286883,3.3879570298945914,3.480397720259567,3.427341121827757,2.9964325711752267,3.340769500234425,3.435582642803904,3.48711041911688,3.5941259232021587,3.399425394174461,3.3972926480386674,3.6673618646035413,3.4021766075004574,3.4947458759585692,3.781071960725531,3.1848692117963204,2.995833897901813,3.300695920132781,3.3432789450986533,3.246171881732929,3.646314473144055,3.6248177620797746,3.4790694674130767,3.268832825905478,3.353775459369071,3.3086695156393198,3.5455443104888498
reference_314,3.243127808387502,3.260770162979295,3.276287532883271,3.4270446484834385,3.441662412416737,3.5092862552490534,3.191389721079815,3.1609205066964017,3.1858431383887003,3.31982916015163,3.1694882498016472,3.0010398282571122,3.536472205395709,3.6038106508159258,3.140509398754052,3.3822061777578716,3.667412441361507,3.433640410480401,2.8180011999238155,3.402491841341808,3.4449704721800054,2.9053475489436154,3.5660923802690987,3.280867629194644,3.6376734076000155,3.225205223316234,3.1945766087382075,3.380221866948293,3.3806296082898224,3.080841836739297,3.719874618936142,3.3793322744774614,3.1257657541265145,3.563918225603854,3.4176261547564577,3.4778631275183414,3.594380411921066
reference_315,3.6689739397108228,3.7027388639234147,3.6770308110503236,3.4508914436050304,3.679094172560915,4.050261078066192,3.437620884932351,3.691407889860312,3.9030934207976817,3.5692533248411142,3.8346726176256167,3.773919173023961,3.8504378139441564,3.751032998093659,3.7742242073415238,3.9844959244859837,3.901323570266321,3.801486656316615,3.9793997534003553,3.653201705526509,3.722690433538404,3.8142580450764236,3.7863875441375714,3.8689928073933153,3.8283315001897393,3.5608605717114585,3.3036533829351935,3.7242364285275236,3.7691178096417506,3.5706334488062357,3.9101845316517903,3.8984263599481084,3.7598683185272552,3.5858239630188224,3.6561435035584764,3.64349392392162,3.8077044633965795
reference_316,3.426162652906041,3.494443674066574,3.3652499047376523,3.2469998640624387,3.162753042296964,3.940396859286161,3.227836498223919,3.5027382771104354,3.7083761196816725,3.3422193203552877,3.616492698068523,3.6836917223088994,3.5964504596251494,3.5896058812101646,3.460978163657887,3.769511728925976,3.5947866937112103,3.6268991227198715,3.840102777095659,3.377798840737767,3.63280461230968,3.54231424184633,3.64646968024006,3.796471675811431,3.6891132278790613,3.324380597538603,3.1170173791786118,3.4698215525374674,3.6272384881628623,3.3543347742111975,3.71515689620976,3.701797620986562,3.588109203444954,3.289391711888747,3.4538225905494087,3.4765009912368052,3.5291167690499634
reference_317,3.619490809903265,3.302779750807256,3.620489420170099,3.5597113543355987,3.4507151595098375,3.9612270298140047,3.5214761826817513,3.5265009827937366,3.6979055167805295,3.5612639962299637,3.4990064420514484,3.587255444417388,3.6094850241979217,3.539385402888715,3.5757338052349557,3.8833600497736938,3.898219212800989,3.673595109120369,3.7082554404943227,3.51986475398232,3.4067961785944556,3.8190308864595344,3.520822202829838,3.699504905660093,3.949711823984313,3.3650374907034077,3.136245848331752,3.5188341179167626,3.5378999837258034,3.454318112870938,3.701892189308882,3.746796315523088,3.6343840683127366,3.591183011477828,3.4215085135295977,3.4058571464954155,3.713160593729141
reference_318,3.2954913121692386,3.0769982197512693,3.323820613475133,3.2986509436517726,3.0629458339374063,3.6726483035928013,3.252483880571366,3.2661440241634367,3.440523645661618,2.948169949067569,3.2404147178340903,3.100635683752973,3.3394290192615768,3.2163135089243413,3.277721749051756,3.622161952196789,3.6532409343049257,2.927047847571373,3.4490929276877407,3.201875163520688,2.807414942405504,3.5976107187702833,3.2252408236900805,3.3602713577678682,3.662408756486225,3.097448584360062,2.766110167896092,3.2279422436838865,3.198375798919878,2.841699683535985,3.4425732924707653,3.520215034327483,3.349850192482072,3.200279485299778,3.1689371476470987,3.1268803934873364,3.4452986213721286
reference_319,3.697628352022079,3.449518185004922,3.681947029705224,3.5755209585042254,3.5995669109180577,3.9421075808998753,3.590292168728165,3.6097035059486267,3.7452152093545314,3.588171171819974,3.587611770433217,3.5684805703167735,3.7086464312292313,3.5523830821362465,3.6293933608689026,3.9406885724436305,3.9339773602938695,3.6949765458183106,3.7448198438658507,3.6082958754021828,3.550482451530627,3.8068806748244164,3.616837988103611,3.707032058780859,3.9870294615731776,3.4354643604926154,3.266850956077239,3.5111100214218522,3.5368035074043944,3.441072541991303,3.815734049648984,3.828623838680466,3.714703688771735,3.366958376636669,3.5059226641428354,3.4622786577898745,3.7838460882445766
